rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-7097-dup-2,,stamantha,wight,2604,melborne,03 6446 7675,0036 0886 501 2708,45831.18,83,86271.1,101,m,73.602
rec-7097-org,male,samantha,white,2604,melbourne,03 6446 7675,0036 0886 5501 2708,45831.18,83,86271.1,101,m,73.602
rec-7098-dup-0,male,chelzea,zkountzos,missing,melbourne,,6620 0369 80038 4308,48254.66,103,65257.1,86,na,80.107
rec-7098-dup-1,,cpelsea,skountzox,2613,melbourne,,6620 0369 8038 4308,48254.66,103,65257.1,86,na,80.107
rec-7098-org,male,chelsea,skountzos,2612,melbourne,03 6946 6374,6620 0369 8038 4308,48254.66,103,65257.1,86,na,80.107
rec-7099-dup-0,,dara,geoahge,2y15,melboune,04 6902 6455,7777 1080 4938 8149,34222.25,112,19119.6,106,f,73.837
rec-7099-dup-1,,wtara,georg,2616,melbourne,04 6902 6455,7777 1080 4938 8149,34222.25,112,19119.6,160,f,73.837
rec-7099-org,male,tara,george,2615,melbourne,04 6902 6455,7777 1080 4938 8149,34222.25,112,19119.6,106,f,73.837
rec-7100-dup-0,,jienna,kreen,2612,melbcourne,,4153 4069 8136 5928,42871.58,71,66224.2,37,na,84.228
rec-7100-org,female,sienna,green,2612,melbourne,08 7543 3882,4153 4069 8136 5928,42871.58,71,66224.2,37,na,84.228
rec-7101-dup-0,,ckatelin,treg0ning,2906,melbo8rne,03 3756 3467,4306 7722 0702 9195,23327.38,47,51279.0,85,m,76.330
rec-7101-dup-1,,kadelin,tregoming,2905,melbourne,,4306 77221 0702 9195,23327.38,47,51279.0,85,m,76.330
rec-7101-org,male,katelin,tregoning,2905,melbourne,03 3756 3467,4306 7722 0702 9195,23327.38,47,51279.0,85,m,76.330
rec-7102-org,female,tara,defrancesco,2904,sydney,04 6469 8792,9778 3544 4941 3241,29570.96,18,73283.4,70,m,70.498
rec-7103-dup-0,,zara,bradshqw,2906,melbourne,03 7439 1759,3199 5887 206 1500,43564.79,52,59830.1,4,f,74.962
rec-7103-dup-1,,stara,bradshzw,2905,melbourne,,3199 5887 0206 1500,43564.79,52,59830.1,24,f,74.962
rec-7103-dup-2,male,zara,bradxaw,missing,melbourne,,3199 5887 0206 1500,43564.79,52,59830.1,74,f,74.962
rec-7103-org,male,sara,bradshaw,2906,melbourne,03 7439 1759,3199 5887 0206 1500,43564.79,52,59830.1,24,f,74.962
rec-7104-org,female,isabella,douthwaite,2615,melbourne,08 5595 6086,1373 5674 9932 8491,83761.37,87,38038.3,38,na,78.073
rec-7105-org,male,shona,tuckwell,2614,canberra,03 2824 0259,8493 9189 7215 3772,68110.66,29,144973.4,17,f,73.507
rec-7106-dup-0,male,kloe,zoanetti,290e,melbourne,,9913 7686 36879 3068,63648.33,3,24525.5,226,f,79.277
rec-7106-org,male,chloe,zoanetti,2903,melbourne,03 7733 9077,9913 7686 3879 3068,63648.33,3,24525.5,22,f,79.277
rec-7107-dup-0,female,peda,weaver,2692,melpourne,,9420 8000 6305 80542,89065.48,2,91959.9,35,f,77.903
rec-7107-org,female,peta,weaver,2602,melbourne,07 3628 0494,9420 8000 6305 8542,89065.48,2,91959.9,35,f,77.903
rec-7108-dup-0,,istabella,de bono,2616,perth,,0650 6527 92270 4032,74880.63,44,115897.3,80,na,76.748
rec-7108-org,male,isabella,de bono,2615,perth,02 0721 6185,0650 6527 2270 4032,74880.63,44,115897.3,80,na,76.748
rec-7109-org,male,jaimee,white,2904,melbourne,03 5105 1883,1624 1140 2079 6027,72176.21,94,22979.5,29,m,74.527
rec-7110-dup-0,female,samanta,mkneill,2600,brizbane,,9507 48 67 8109 7699,91882.00,5,74403.9,14,f,78.064
rec-7110-org,female,samantha,mcneill,2600,brisbane,04 9018 3115,9507 4867 8109 7699,91882.00,5,74403.9,14,f,78.064
rec-7111-org,female,finn,shinnick,2602,melbourne,08 6427 1568,1966 8139 3339 4738,2394.31,10,93056.0,85,f,82.156
rec-7112-dup-0,,chloe,ozhylovjki,2615,brisbsne,,8073 543 8916 5757,15313.07,12,113471.3,44,f,75.398
rec-7112-org,female,chloe,ozhylovski,2615,brisbane,02 4146 3833,8073 5843 8916 5757,15313.07,12,113471.3,44,f,75.398
rec-7113-org,female,nell,oxenbould,2906,brisbane,08 6720 0601,0027 2615 0835 8586,67709.14,42,21907.6,105,f,78.597
rec-7114-org,male,asha,buhagiar,2615,melbourne,04 3450 7013,8687 5406 7860 0961,47332.04,25,71045.2,65,f,75.078
rec-7115-dup-0,,hollje,ciccini,2914,canberra,,9220 713 5934 4099,16014.97,32,71769.5,28,m,72.415
rec-7115-org,female,hollie,cicchini,2914,canberra,04 6189 9085,9220 7413 5934 4099,16014.97,32,71769.5,28,m,72.415
rec-7116-org,male,kaysey,magerl,2913,melbourne,04 8057 7549,3961 2058 8486 0029,39022.67,58,77235.9,72,f,77.448
rec-7117-dup-0,,sopie,laundy,2617,melborne,,4135 61530 5222 4492,34364.02,24,90478.9,77,f,81.961
rec-7117-dup-1,,sophiej,laundi,2617,melbourne,,4135 613 5222 4492,34364.02,24,90478.9,77,f,81.961
rec-7117-org,male,sophie,laundy,2617,melbourne,07 8689 1155,4135 6153 5222 4492,34364.02,24,90478.9,77,f,81.961
rec-7118-org,male,taylah,mason,2602,melbourne,04 4568 8467,7037 3416 5563 5188,54002.32,110,12135.4,19,f,73.736
rec-7119-dup-0,male,emiily,bukmaster,missing,kanberra,03 3564 7066,7415 3992 45241 2168,57382.24,105,31640.3,63,m,72.890
rec-7119-dup-1,,emiili,buckmzster,missing,canberra,,7415 3992 4541 2168,57382.24,105,31640.3,62,m,72.890
rec-7119-org,male,emiily,buckmaster,2614,canberra,03 3564 7066,7415 3992 4541 2168,57382.24,105,31640.3,62,m,72.890
rec-7120-dup-0,male,emiili,breedd,290o,canberra,,1385 49164 3395 4867,64666.65,38,17045.2,83,na,73.477
rec-7120-org,male,emiily,breedt,2900,canberra,07 1021 3166,1385 4914 3395 4867,64666.65,38,17045.2,83,na,73.477
rec-7121-org,male,emiily,wastell,2614,melbourne,03 1315 7643,2278 1401 2857 8361,81388.31,76,19872.8,87,f,78.080
rec-7122-org,male,alia,ryan,2904,melbourne,07 6142 6715,5423 7014 3613 7377,75104.83,7,32346.9,28,f,67.912
rec-7123-org,female,alana,wastell,2615,sydney,02 0518 1358,4965 8191 9854 0839,35882.52,106,82694.2,29,f,80.027
rec-7124-org,female,aleesha,coleman,2611,brisbane,03 5389 9577,3894 3227 4227 3232,48421.85,71,125259.4,44,f,83.596
rec-7125-org,female,caitlin,warboys,2617,brisbane,02 8575 8516,9183 0780 1853 3256,55877.88,107,181505.4,44,f,68.213
rec-7126-dup-0,,amekia,potticaty,2905,melbourne,,2342 2679 865 8164,59553.84,107,287627.3,87,f,73.897
rec-7126-org,male,amelia,potticary,2905,melbourne,02 6838 5461,2342 2679 8659 8164,59553.84,107,287627.3,87,f,73.897
rec-7127-org,female,olivia,green,2906,melbourne,02 4125 0213,9998 6359 0696 4344,52151.47,120,38824.6,47,na,78.653
rec-7128-dup-0,,micaela,hopw,26q1,sydney,07 4015 1223,1117 406 8690 9951,33016.89,54,61481.1,80,f,72.196
rec-7128-org,female,michaela,hope,2611,sydney,07 4015 1223,1117 7406 8690 9951,33016.89,54,61481.1,80,f,72.196
rec-7129-dup-0,,casey,budsl,2904,pertn,,0999 3602 978 2075,66019.17,21,4602.1,57,na,74.448
rec-7129-dup-1,female,cajey,pudel,29o4,peryh,,0999 3602 9787 2075,66019.17,21,4602.1,57,na,74.448
rec-7129-org,female,casey,budel,2904,perth,02 2271 7220,0999 3602 9787 2075,66019.17,21,4602.1,57,na,74.448
rec-7130-org,female,katelin,white,2906,sydney,04 6699 2303,9845 0883 6811 6055,81443.04,104,71008.9,101,na,80.730
rec-7131-org,female,natassia,tina,2604,melbourne,07 4547 4319,3395 4049 3998 7246,57694.84,46,169772.6,14,f,70.085
rec-7132-dup-0,male,emiili,singledon,2613,melborne,03 8591 8685,2889 0723 0842 466,36896.05,41,58083.7,82,m,77.291
rec-7132-org,male,emiily,singleton,2612,melbourne,03 8591 8685,2889 0723 0842 4566,36896.05,41,58083.7,82,m,77.291
rec-7133-org,male,lauren,mcelhinney,2905,perth,02 1191 6160,1555 0081 3362 0936,57421.77,109,150147.3,81,f,66.341
rec-7134-dup-0,,alicka,hwie,290q,brisbame,03 3063 8883,6701 2107 7391 3058,39084.84,7,15697.0,82,f,80.012
rec-7134-dup-1,,alikia,owie,2902,brisebane,,6701 2107 7391 3058,39084.84,7,15697.0,82,f,80.012
rec-7134-org,female,alicia,howie,2902,brisbane,03 3063 8883,6701 2107 7391 3058,39084.84,7,15697.0,82,f,80.012
rec-7135-org,female,hannah,ho,2607,brisbane,08 3942 9470,5276 2755 1974 7879,74725.64,30,44024.0,59,m,73.845
rec-7136-dup-0,,makkenzi,papageoahgiou,2607,melbourne,,5330 0099 5142 6410,29717.45,52,15742.2,15,f,73.208
rec-7136-org,female,mackenzi,papageorgiou,2607,melbourne,03 3744 4967,5330 0099 5142 6410,29717.45,52,15742.2,51,f,73.208
rec-7137-org,female,amber,crosswell,2615,canberra,02 9141 0929,6741 1924 8421 6396,60587.25,32,62830.5,22,f,75.759
rec-7138-org,male,olivia,ries,2615,melbourne,02 3241 8607,4264 7836 9240 4309,60691.66,109,57904.4,31,m,77.241
rec-7139-org,male,jacqueline,farnham,2604,sydney,08 4183 7690,8248 8027 4793 1946,69126.73,90,58573.6,61,f,69.889
rec-7140-org,female,sara,bloomfield,2602,sydney,03 5127 3790,2016 1418 1384 5366,64947.93,41,203125.2,66,f,84.441
rec-7141-dup-0,male,charlea,hobjon,261q,sydney,08 7801 2592,0943 9335 75747 9441,52428.59,3,40773.6,378,f,84.633
rec-7141-dup-1,,carlee,hopson,261q,sydn4y,08 7801 2592,0943 9335 7577 9441,52428.59,3,40773.6,78,f,84.633
rec-7141-dup-2,,kharlee,obson,missing,sydney,,0943 9335 7577 9441,52428.59,3,40773.6,78,f,84.633
rec-7141-org,male,charlee,hobson,2611,sydney,08 7801 2592,0943 9335 7577 9441,52428.59,3,40773.6,78,f,84.633
rec-7142-org,female,rebecca,green,2905,perth,02 6779 7692,1164 8667 6729 5692,76319.34,23,156874.0,110,f,80.641
rec-7143-dup-0,male,loren,wh:te,2602,melbourne,,2316 81940 5878 0083,42900.83,100,93227.1,22,m,79.825
rec-7143-dup-1,male,lauten,whjte,26o2,melbourne,,2316 8140 878 0083,42900.83,100,93227.1,24,m,79.825
rec-7143-dup-2,,loren,wite,2602,melbourne,,2316 8140 58780083,42900.83,100,93227.1,24,m,79.825
rec-7143-org,male,lauren,white,2602,melbourne,02 8349 6186,2316 8140 5878 0083,42900.83,100,93227.1,24,m,79.825
rec-7144-dup-0,,laura,whit,26q5,melbourne,,2838 5329 1283 7347,49191.71,72,73748.0,522,f,73.102
rec-7144-dup-1,male,lora,wite,261r,melboune,04 0122 4458,2838 532 1283 7347,49191.71,72,73748.0,52,f,73.102
rec-7144-dup-2,male,lora,hite,missing,melborne,,2838 5329 1283 7347,49191.71,72,73748.0,52,f,73.102
rec-7144-org,male,laura,white,2615,melbourne,04 0122 4458,2838 5329 1283 7347,49191.71,72,73748.0,52,f,73.102
rec-7145-org,male,callie,kinnane,2615,sydney,02 9575 3519,9766 0469 3495 7128,52648.18,81,45014.5,81,m,77.189
rec-7146-org,male,amy,rawlings,2600,melbourne,03 9998 7464,7853 0245 1628 7094,44022.82,35,68207.4,54,m,74.782
rec-7147-org,male,sarah,clarke,2617,melbourne,02 9427 9545,8872 1555 8935 8577,94288.77,26,47642.6,83,na,73.139
rec-7148-dup-0,,luky,bucholts,2603,sydney,,8461 0950 2623 7048,77398.19,59,59364.6,4103,f,79.611
rec-7148-dup-1,male,luky,bucholt2,missing,sydneh,,8461 0950 2623 7048,77398.19,59,59364.6,103,f,79.611
rec-7148-org,male,lucy,bucholtz,2603,sydney,03 8179 9348,8461 0950 2623 7048,77398.19,59,59364.6,103,f,79.611
rec-7149-dup-0,male,alista,nevilile,2627,melbou5ne,,3465 3272 3040 7428,63654.11,35,59472.6,50,f,80.832
rec-7149-org,male,alisa,neville,2617,melbourne,03 9474 0275,3465 3272 3040 7428,63654.11,35,59472.6,50,f,80.832
rec-7150-dup-0,,skye,lok,290t,perth,,4231 8032 6037 4780,55786.26,106,47081.1,1,m,65.714
rec-7150-dup-1,,skye,lok,2906,perth,,4231 8032 607 4780,55786.26,106,47081.1,133,m,65.714
rec-7150-dup-2,female,sckye,locck,2905,perth,,4231 8032 6037 4780,55786.26,106,47081.1,18,m,65.714
rec-7150-org,female,skye,lock,2906,perth,07 1708 4723,4231 8032 6037 4780,55786.26,106,47081.1,13,m,65.714
rec-7151-dup-0,,jacints,liesegang,260q,canberra,,4136 417 0668 3115,39952.01,47,35501.4,22,f,78.650
rec-7151-dup-1,male,sacinta,liejegang,missing,canberra,08 0956 6723,4136 94176 0668 3115,39952.01,47,35501.4,2,f,78.650
rec-7151-org,male,jacinta,liesegang,2602,canberra,08 0956 6723,4136 4176 0668 3115,39952.01,47,35501.4,22,f,78.650
rec-7152-org,female,krystin,konistis,2903,melbourne,08 0453 9066,7297 7985 2163 9654,68533.99,43,60162.7,44,na,70.190
rec-7153-org,female,isabella,mccalman,2602,perth,08 1009 1290,3165 3165 5394 6807,67114.33,51,285569.7,51,f,77.443
rec-7154-org,male,chloe,ceper,2606,melbourne,08 4648 3178,4210 0786 3318 7265,58001.77,22,127770.6,26,f,76.595
rec-7155-dup-0,,olviia,afford,26p2,melbourhe,03 6820 8620,3916 5377 5401 3662,58254.65,116,26642.6,98,m,80.399
rec-7155-org,male,olivia,afford,2602,melbourne,03 6820 8620,3916 5377 5401 3662,58254.65,116,26642.6,93,m,80.399
rec-7156-dup-0,male,zophie,fok,2617,sydn3y,,1555 9303 914 1992,54453.95,95,165108.8,79,f,69.143
rec-7156-dup-1,male,stophie,fogg,2627,sytney,,1555 9303 91442 1992,54453.95,95,165108.8,79,f,69.143
rec-7156-org,male,sophie,fogg,2617,sydney,08 2547 7834,1555 9303 9144 1992,54453.95,95,165108.8,79,f,69.143
rec-7157-dup-0,female,sarab,hrbert,2912,melbouahne,,2801 7221 374 0435,60082.23,35,86598.6,87,na,75.515
rec-7157-dup-1,,sarsh,herbert,missing,melbourne,,2801 7221 3742 045,60082.23,35,86598.6,87,na,75.515
rec-7157-org,female,sarah,herbert,2912,melbourne,08 5426 9626,2801 7221 3742 0435,60082.23,35,86598.6,87,na,75.515
rec-7158-org,female,casey,mcgregor,2611,perth,07 7770 5255,0893 8584 8991 6121,44956.08,15,10565.9,10,f,67.907
rec-7159-dup-0,female,emiliy,nkuyen,261q,canberra,,7247 0494 6690 0457,39539.35,26,192609.1,68,f,74.478
rec-7159-org,female,emiily,nguyen,2611,canberra,08 0495 7084,7247 0494 6690 0457,39539.35,26,192609.1,86,f,74.478
rec-7160-dup-0,,lara,braih,29q3,melbourne,,8614 0311 12787 1008,20597.50,55,86809.8,29,m,74.798
rec-7160-dup-1,,lara,prain,2o13,melbourne,,8614 0311 12871 1008,20597.50,55,86809.8,29,m,74.798
rec-7160-org,male,lara,brain,2913,melbourne,07 2482 8942,8614 0311 1287 1008,20597.50,55,86809.8,29,m,74.798
rec-7161-dup-0,male,grade,riean,2611,melbournw,,0766 4139 3019 28881,78794.81,89,89533.5,11,na,81.557
rec-7161-org,male,grace,ryan,2611,melbourne,02 5204 9725,0766 4139 3019 8881,78794.81,89,89533.5,11,na,81.557
rec-7162-org,male,jessica,priest,2617,melbourne,07 2670 2582,0708 7332 5939 2962,37909.10,59,43485.4,100,f,80.181
rec-7163-org,male,amy,robnik,2611,melbourne,04 8000 5867,2705 0418 7141 3969,57048.18,118,75520.0,69,na,79.838
rec-7164-dup-0,,br0oke,shepberdson,2905,melbouahne,,2422 0380 9263 0245,69439.41,71,55521.9,15,na,72.973
rec-7164-org,male,brooke,shepherdson,2905,melbourne,02 6517 5641,2422 0380 9263 0245,69439.41,71,55521.9,15,na,72.973
rec-7165-org,male,brooke,sydenham,2913,sydney,02 2700 2898,8398 6729 5613 4287,54884.28,17,26957.4,108,f,76.325
rec-7166-dup-0,male,moljy,bijhop,2i02,melbournw,,5570 4688 8717 9997,46324.77,47,107874.2,57,f,72.800
rec-7166-dup-1,,molli,bishop,290w,melbourne,,5570 4688 8717 9997,46324.77,47,107874.2,07,f,72.800
rec-7166-dup-2,,mollsy,bishop,290w,melbaourne,07 3934 6866,57570 4688 8717 9997,46324.77,47,107874.2,57,f,72.800
rec-7166-org,male,molly,bishop,2902,melbourne,07 3934 6866,5570 4688 8717 9997,46324.77,47,107874.2,57,f,72.800
rec-7167-org,male,matilda,cordingley,2600,sydney,08 2408 9230,5553 6972 3758 8592,10682.64,83,71648.4,49,na,75.543
rec-7168-org,female,petreece,dixon,2602,brisbane,07 1881 0925,0729 5510 4148 8588,34388.28,114,117741.7,41,f,79.703
rec-7169-dup-0,,eboni,halley,2611,syfney,,4757 621 6004 0711,57136.52,108,96365.3,73,f,74.308
rec-7169-org,female,ebonie,halley,2611,sydney,03 2820 3702,4757 6281 6004 0711,57136.52,108,96365.3,73,f,74.308
rec-7170-dup-0,male,nicol,van kalkeah,missing,sydhey,02 1420 1544,4084 07125 4123 9250,22917.93,53,185652.7,78,f,81.870
rec-7170-org,male,nicole,van kalker,2602,sydney,02 1420 1544,4084 7125 4123 9250,22917.93,53,185652.7,78,f,81.870
rec-7171-dup-0,male,aleandra,mlrrison,missing,sydn4y,,9682 8800 2834 4096,60115.96,68,14896.5,67,f,78.837
rec-7171-dup-1,male,aleecsandra,morriston,2905,sydnsy,,9682 800 2834 4096,60115.96,68,14896.5,67,f,78.837
rec-7171-dup-2,male,aexandra,morrison,290t,jydney,,968 8800 2834 4096,60115.96,68,14896.5,67,f,78.837
rec-7171-org,male,alexandra,morrison,2905,sydney,02 7141 7802,9682 8800 2834 4096,60115.96,68,14896.5,67,f,78.837
rec-7172-org,female,harriet,canavan,2602,perth,04 2537 1884,5695 1887 5731 8686,25405.45,105,72020.3,101,m,74.493
rec-7173-org,female,zarlia,scerri,2607,perth,07 2678 8162,9183 1243 7974 2833,68453.97,44,95777.3,30,m,72.992
rec-7174-dup-0,,baily,jolli,2625,sydnsy,03 1460 0045,2034 6450 9335 0475,57500.06,58,83768.8,11,m,75.981
rec-7174-dup-1,male,bailei,jolli,261t,sudney,03 1460 0045,2034 6450 9335 0475,57500.06,58,83768.8,12,m,75.981
rec-7174-dup-2,,bail3y,jolly,261r,sydnsy,,2034 6450 9335 0475,57500.06,58,83768.8,11,m,75.981
rec-7174-org,male,bailey,jolly,2615,sydney,03 1460 0045,2034 6450 9335 0475,57500.06,58,83768.8,11,m,75.981
rec-7175-dup-0,,paris,bates-brownsword,2615,sydney,,2963 000 2560 9226,64229.55,52,102502.3,108,f,79.962
rec-7175-dup-1,,parij,bates-grownsword,2614,stydney,,2963 0100 2560 9226,64229.55,52,102502.3,101,f,79.962
rec-7175-org,male,paris,bates-brownsword,2614,sydney,02 1918 7990,2963 0100 2560 9226,64229.55,52,102502.3,101,f,79.962
rec-7176-dup-0,,isabelia,mayetic,2914,melbourne,04 9172 9505,4433 97058328 0277,59400.35,104,104364.2,133,na,66.348
rec-7176-dup-1,male,isabela,mayetic,29q4,melborne,,4433 9705 8328 0277,59400.35,104,104364.2,13,na,66.348
rec-7176-dup-2,,isabelia,majetic,missing,melbou5ne,04 9172 9505,4433 9705 832 0277,59400.35,104,104364.2,13,na,66.348
rec-7176-org,male,isabella,majetic,2914,melbourne,04 9172 9505,4433 9705 8328 0277,59400.35,104,104364.2,13,na,66.348
rec-7177-org,male,zoe,ryan,2615,melbourne,08 9327 1516,0702 2036 7636 9527,59325.16,13,98689.7,98,m,80.857
rec-7178-dup-0,female,catherine,nobile,261u,canberra,,1747 1349 7049 785,47221.29,55,18943.4,6,na,73.054
rec-7178-dup-1,,catherin,nople,2627,canbeahra,03 9397 0481,1747 1349 7049 7385,47221.29,55,18943.4,56,na,73.054
rec-7178-org,female,catherine,noble,2617,canberra,03 9397 0481,1747 1349 7049 7385,47221.29,55,18943.4,56,na,73.054
rec-7179-dup-0,male,alana,georg,missing,,,9960 2326 9172 17942,61960.58,2,17667.0,72,f,78.249
rec-7179-dup-1,male,alana,geoahge,261y,melbourn,,9960 2326 9172 1794,61960.58,2,17667.0,27,f,78.249
rec-7179-org,male,alana,george,2617,melbourne,03 6428 9618,9960 2326 9172 1794,61960.58,2,17667.0,72,f,78.249
rec-7180-dup-0,male,maddiston,verho,290r,melboune,,1465 9045 9575 5275,37803.33,44,92443.7,1064,f,72.236
rec-7180-dup-1,male,maddiwon,veahho,2905,melbourne,,1465 9045 9575 5275,37803.33,44,92443.7,3106,f,72.236
rec-7180-org,male,maddison,verho,2904,melbourne,04 3546 7257,1465 9045 9575 5275,37803.33,44,92443.7,106,f,72.236
rec-7181-dup-0,,haylye,sherrivv,2605,jydney,04 1579 9350,1579 6476 16456547,38294.80,92,62264.5,108,m,74.593
rec-7181-dup-1,,haylei,sherrivf,2605,sydny,04 1579 9350,1579 6476 1645 6547,38294.80,92,62264.5,168,m,74.593
rec-7181-dup-2,,hayly,sherrivv,missing,sydney,,1579 6476 1645 6547,38294.80,92,62264.5,108,m,74.593
rec-7181-org,male,hayley,sherriff,2605,sydney,04 1579 9350,1579 6476 1645 6547,38294.80,92,62264.5,108,m,74.593
rec-7182-dup-0,,anelia,chandler,2905,brisbane,,3849 145 9103 3853,27792.22,21,144180.2,58,f,71.521
rec-7182-dup-1,,amelsa,chancller,2904,brisbavne,08 5626 3439,3849 1485 79103 3853,27792.22,21,144180.2,58,f,71.521
rec-7182-org,female,amelia,chandler,2904,brisbane,08 5626 3439,3849 1485 9103 3853,27792.22,21,144180.2,58,f,71.521
rec-7183-org,female,sophie,vick,2906,brisbane,02 2034 5314,0656 6311 0441 8562,40038.19,48,20254.5,70,m,86.894
rec-7184-dup-0,male,ema,res,2993,melbourne,,5288 41955 8118 5599,45216.63,0,102747.4,103,f,70.581
rec-7184-dup-1,,emma,reej,2903,melb0urne,04 1120 5623,5288 41915 8118 5599,45216.63,0,102747.4,130,f,70.581
rec-7184-dup-2,male,ema,reez,2903,melbourns,,5288 41995 8118 5599,45216.63,0,102747.4,103,f,70.581
rec-7184-org,male,emma,rees,2903,melbourne,04 1120 5623,5288 4195 8118 5599,45216.63,0,102747.4,103,f,70.581
rec-7185-dup-0,,ckailey,bra:n,2902,brisbasne,,6752 8993 7276 1211,60569.59,83,44995.3,94,na,80.142
rec-7185-dup-1,,kailey,braon,2902,bristbane,,6752 8993 7276 1211,60569.59,83,44995.3,974,na,80.142
rec-7185-org,female,kailey,brain,2902,brisbane,02 5309 6335,6752 8993 7276 1211,60569.59,83,44995.3,94,na,80.142
rec-7186-org,female,abbey,hare,2905,sydney,02 4109 6127,3872 5444 3930 8069,57140.45,50,33299.8,11,m,77.476
rec-7187-dup-0,,breeann,crouc,2996,perth,,6238 3068 8438 4131,11090.42,92,20311.1,96,m,73.194
rec-7187-dup-1,,breeann,krouch,290y,pertj,03 5958 2893,6238 3068 8438 4131,11090.42,92,20311.1,96,m,73.194
rec-7187-dup-2,,brianne,krouch,2906,perth,,6238 3068 8438 4131,11090.42,92,20311.1,6,m,73.194
rec-7187-org,male,breeanne,crouch,2906,perth,03 5958 2893,6238 3068 8438 4131,11090.42,92,20311.1,96,m,73.194
rec-7188-org,male,tegan,shepherdson,2906,canberra,04 8398 6593,9763 5448 3344 7779,17515.86,66,14882.9,74,na,71.600
rec-7189-dup-0,,lili,buahnell,2611,shdney,,1322 4638 5064 2669,43628.60,32,187838.1,56,f,77.197
rec-7189-org,female,lily,burnell,2611,sydney,03 6199 2004,1322 4638 5064 2669,43628.60,32,187838.1,56,f,77.197
rec-7190-org,female,elise,crouch,2605,sydney,02 1072 5847,2589 8050 6021 6765,64507.11,119,13625.1,20,na,75.717
rec-7191-org,male,courtney,stanley,2614,melbourne,02 4458 8732,1575 8827 7746 6977,19844.84,80,57500.2,72,m,72.326
rec-7192-dup-0,,petreece,o,2603,pertg,,5594 968 6530 4944,79123.84,70,253107.6,37,f,77.707
rec-7192-org,male,petreece,ho,2603,perth,07 7359 1983,5594 9628 6530 4944,79123.84,70,253107.6,37,f,77.707
rec-7193-dup-0,female,kadelyn,ckouvoussis,2904,pertj,08 5238 2546,2146 51745857 1050,46139.39,79,54504.5,53,m,78.251
rec-7193-dup-1,,ckatelyn,kouvoussis,2905,perth,,2146 5174 587 1050,46139.39,79,54504.5,35,m,78.251
rec-7193-dup-2,,katelyn,kouvoustsis,2905,per6h,,2146 51741 5857 1050,46139.39,79,54504.5,53,m,78.251
rec-7193-org,female,katelyn,kouvoussis,2905,perth,08 5238 2546,2146 5174 5857 1050,46139.39,79,54504.5,53,m,78.251
rec-7194-org,female,elisha,vesco,2607,sydney,02 6256 7897,3774 3739 4617 0431,82074.11,23,100035.4,76,f,70.949
rec-7195-dup-0,,alic'la,hermans,261t,brisbsne,,1603 7037 8491 4889,75703.56,35,31006.3,13,m,77.942
rec-7195-dup-1,,alixia,hermams,261r,brisbane,08 2330 7286,1603 7037 8491 4889,75703.56,35,31006.3,3,m,77.942
rec-7195-dup-2,female,alici,hermanst,261r,prisbane,08 2330 7286,1603 7037 28491 4889,75703.56,35,31006.3,13,m,77.942
rec-7195-org,female,alicia,hermans,2615,brisbane,08 2330 7286,1603 7037 8491 4889,75703.56,35,31006.3,13,m,77.942
rec-7196-org,female,zoe,thredgold,2603,sydney,08 5858 4257,0475 1238 1381 4292,35924.75,39,40218.6,16,na,77.020
rec-7197-org,female,andie,nicolle,2602,sydney,02 6765 0020,2242 2994 2008 8378,41988.27,85,99923.6,71,m,75.192
